Gene.symbol,adj.P.Val
ASMTL,0.9327
METTL13,0.9328
UQCR10,0.9328
ATP2A1,0.9328
NME8,0.9328
UBE3C,0.9329
CTU2,0.9329
TMEM55A,0.9329
HTATSF1,0.9329
SMARCA5,0.9329
RASA2,0.9329
THEM4,0.9329
PML,0.9329999999999999
GEMIN7,0.9329999999999999
ARTN,0.9329999999999999
HCST,0.9329999999999999
ATP13A4,0.9329999999999999
USH2A,0.9329999999999999
UBE2W,0.9329999999999999
PLA2G5,0.9329999999999999
SLC16A13,0.9329999999999999
SPIC,0.9329999999999999
GH1,0.9329999999999999
ATR,0.9331
ACSM5,0.9331
FAM104B,0.9331
KCNH7,0.9332
CLVS1,0.9332
PTF1A,0.9332
PUS7L,0.9332
JAZF1,0.9332
LOC101929282,0.9332
ZNF226,0.9332
RGL4,0.9332
LRRC34,0.9332
YKT6,0.9332
ZNF485,0.9332
WDR78,0.9332
ISLR,0.9332
FBXO33,0.9333
TRH,0.9333
RASSF10,0.9333
CLEC4GP1,0.9333
LRRC37A2,0.9333
BCKDHB,0.9334
YOD1,0.9335
POLR3GL,0.9335
LOC100506274,0.9335
SYPL1,0.9335
FAM134B,0.9335
FGF23,0.9335
FMR1NB,0.9335
ENKUR,0.9335
NETO2,0.9335
TAF1A,0.9335
SCN9A,0.9335
NEK10,0.9335
CALML4,0.9335
CARF,0.9335
CHAF1A,0.9335
TIMM8B,0.9335
TROVE2,0.9335
TIMM23,0.9336
RAB3C,0.9336
ILF3,0.9336
ESM1,0.9336
FBXO31,0.9336
MED9,0.9336
TEF,0.9336
OR2J3,0.9336
TSPAN17,0.9336
CAMK2D,0.9336
TTTY23B,0.9337
SLC35C2,0.9337
CDK18,0.9338
KIFC2,0.9338
MARCH2,0.9338
ADGRF2,0.9338
GABRE,0.9338
AGPAT4-IT1,0.9338
PPFIBP1,0.9338
NDUFA10,0.9338
TATDN1,0.9338
MARK2,0.9338
HNRNPA3P1,0.9338
CCDC181,0.9338
SEC23B,0.9338
WWP2,0.9338
DLG4,0.9338
PLPP1,0.9338
OR2M3,0.9338
PMS1,0.9338
SCLY,0.9338
PTPN22,0.9338
RAD18,0.9338
NOBOX,0.9339
GFAP,0.9339
CALML3,0.9339
TREX2,0.9339
NGLY1,0.9339
ZNF669,0.9339
KLK11,0.9339
UNC119,0.9339
CNOT4,0.9339
TTN,0.9339
NSL1,0.9339
KBTBD13,0.9339
PPP1R2P3,0.934
IFNA5,0.934
GHR,0.934
LOC100996342,0.934
ZNF778,0.9341
EEF1E1,0.9341
PTK2,0.9341
PEPD,0.9341
FSTL4,0.9341
SSSCA1,0.9341
QSOX1,0.9341
DXO,0.9341
LRIT3,0.9341
COX15,0.9341
SH3GLB1,0.9341
PRPF4B,0.9341
FAM196A,0.9341
TMEM80,0.9341
LOC340107,0.9341
LOC101928370,0.9341
GNA12,0.9341
TLR6,0.9341
GLIPR1L1,0.9341
KRTAP12-3,0.9342
ARHGAP20,0.9342
INPP4A,0.9342
MGP,0.9342
NCKAP5,0.9342
FAM83A-AS1,0.9343
NCOA5,0.9343
NEK11,0.9345
SLC39A3,0.9345
GUCY2C,0.9345
CYP39A1,0.9346
PMCHL1,0.9346
TBC1D25,0.9347
APBB1,0.9347
PAAF1,0.9347
ADAMTS18,0.9347
ZNF19,0.9347
ILK,0.9348
PTPN4,0.9348
SKP1,0.9348
GIMAP5,0.9349
GLOD5,0.9349
RCN3,0.9349
ABCA9,0.9349
ARMCX1,0.9349
DNAJC13,0.9349
MATN1,0.9349
ITIH5,0.9349
PPM1A,0.9349
GGT5,0.9349
ATL1,0.9349
PCDHGC3,0.9349
FAM8A1,0.9349
SRCIN1,0.9349
USP47,0.9349
DST,0.9349
WDR87,0.9349
PTPRC,0.9349
CNEP1R1,0.9349
CAMK2D,0.9349
TMEM232,0.9349
DRC7,0.9349
LOC105375218,0.9349
RERE,0.9349
RHOBTB1,0.9349
MIER1,0.9349
TMEM97,0.9349
HUNK-AS1,0.9349
TBC1D28,0.9349
NEB,0.9349
SMAD4,0.9349
MAGEB1,0.9349
PPP2R5C,0.9349
ARID5B,0.9349
NAV2-IT1,0.9349
APC,0.9349
SMCHD1,0.9349
LOC101929538,0.9349
SP4,0.9349
RNF169,0.9349
IL12RB1,0.9349
TUBGCP2,0.9349
LOC105373460,0.9349
KCNIP4,0.9349
ANGPT4,0.9349
C6orf223,0.9349
OTOA,0.9349
SERPINB2,0.9349
PIK3R1,0.9349
ITGB1,0.9349
STAT4,0.9349
LOC101928591,0.9349
GABRB2,0.9349
MNS1,0.9349
MYRIP,0.9349
GPRC5A,0.9349
SNX19,0.9349
ZNF549,0.9349
SLC5A5,0.9349
MAFG,0.9349
SAP130,0.9349
KLRC1,0.9349
SFMBT1,0.9349
RBBP6,0.9349
CLDND1,0.9349
TUB,0.9349
DISP1,0.9349
RANBP10,0.9349
SYN1,0.9349
TP53I3,0.9349
SNX9,0.9349
LDHC,0.9349
DCAF12L2,0.9349
TFDP1,0.9349
FBXO40,0.9349
RASA1,0.9349
CYB561,0.9349
NRGN,0.9349
PARL,0.9349
TRAF2,0.935
TMEM63C,0.935
WDR37,0.935
SASS6,0.935
PGPEP1L,0.935
ARHGDIB,0.935
RPL8,0.935
KBTBD2,0.935
CYS1,0.935
SFTPA1,0.935
EHMT1,0.935
FAM173B,0.9351
LOC100506271,0.9351
POTED,0.9351
GAS2L2,0.9352
C11orf54,0.9352
ZNF222,0.9352
C9orf163,0.9353
CENPI,0.9353
ATP2A3,0.9353
ACAP3,0.9353
P2RY6,0.9353
ANKRD28,0.9354
HIST1H3A,0.9354
FLG,0.9354
FAM207A,0.9354
OR10K2,0.9354
OR51E1,0.9354
PIK3C2B,0.9354
NAT9,0.9354
TM2D2,0.9354
SCN1A,0.9354
TRPC2,0.9354
ZNF786,0.9354
NKX6-2,0.9354
CLEC12A,0.9355
MAGED1,0.9355
ACTR3B,0.9355
HCRT,0.9355
PPFIA1,0.9355
DPY19L4,0.9355
EIF2A,0.9355
GBP5,0.9355
SMTNL2,0.9355
RAB5B,0.9355
TAF5,0.9355
POLR3A,0.9355
ZNF708,0.9355
RAB11A,0.9355
TUBD1,0.9356
GDAP1,0.9357
OR8J1,0.9357
MZB1,0.9357
ANKFY1,0.9358
QRICH1,0.9358
LOC100286906,0.9358
CAPN10,0.9358
NEUROG3,0.9359
TMEM44,0.9359
EXOSC5,0.9359
CYP11B2,0.9359
TAS2R46,0.9359
MT1M,0.9359
MTMR3,0.9359
SLC35G3,0.9359
NPHP1,0.9359
XPOT,0.9359
SOX18,0.9359
TMEM225,0.9359
KCNJ5,0.9359
AP2M1,0.9359
CCR9,0.9359
NSUN2,0.9361
SLC38A10,0.9361
FMNL3,0.9361
NET1,0.9361
WTAP,0.9361
TRO,0.9361
ADORA2A,0.9361
ZNF429,0.9361
PTEN,0.9361
MROH9,0.9361
SNRPN,0.9361
TRHDE,0.9361
TMCC3,0.9361
FAM122B,0.9361
LOC102724804,0.9361
DNAJC21,0.9361
CDKN2C,0.9361
LOC100240735,0.9361
OSGEP,0.9361
PLEC,0.9361
LOC102724502,0.9361
REG3A,0.9361
ATP1B4,0.9361
APOL5,0.9361
MIPOL1,0.9361
POLDIP3,0.9362
DEAF1,0.9362
CCER1,0.9362
FOCAD,0.9362
LARP4B,0.9362
EYA2,0.9363
ECI2,0.9363
BRS3,0.9363
SFSWAP,0.9363
THBS3,0.9363
WWC1,0.9363
SFXN4,0.9363
TRIM26,0.9363
DGAT2,0.9363
ZBTB20,0.9363
MYH15,0.9363
TMEM119,0.9363
ZNF618,0.9364
MAGEB10,0.9364
MCM5,0.9364
PCDHGA11,0.9364
DYNC1LI2,0.9364
CCNF,0.9364
CDRT1,0.9364
TDRG1,0.9365
RGS10,0.9365
PTP4A3,0.9366
TTK,0.9366
PBX2,0.9366
ZNF595,0.9366
DYNC2LI1,0.9367
C21orf91,0.9368
MTHFS,0.9368
RHOA,0.9368
KNSTRN,0.9368
CAPN10,0.9368
HBBP1,0.9368
CRISP2,0.9368
ATP4B,0.9369
OR10G7,0.9369
ATAD5,0.9369
LOC389199,0.937
LINC01170,0.937
WHSC1,0.937
FXYD7,0.937
CCDC149,0.9371
AKAP7,0.9372
WDR18,0.9373
C16orf90,0.9373
FGF12,0.9374
PCDH7,0.9374
SLC43A3,0.9374
BTNL3,0.9374
CCDC7,0.9374
GGT3P,0.9374
CNGB3,0.9374
TFAP2D,0.9374
HNMT,0.9374
LPCAT1,0.9374
PDE8A,0.9374
FAM149A,0.9374
BOLA2,0.9374
SYT4,0.9374
DSC2,0.9374
BDKRB1,0.9374
UBE2W,0.9375
KIRREL3-AS2,0.9375
PRDX4,0.9375
NEDD9,0.9376
INS-IGF2,0.9376
IL10RB,0.9376
PDCD6IP,0.9376
PLA2G6,0.9376
SET,0.9377
KCNS2,0.9378
USP50,0.9378
MINPP1,0.9378
CLPTM1L,0.9378
VPS45,0.9378
CDKN2C,0.9378
PSMD14,0.9378
NEK3,0.9378
E2F1,0.9378
PDXDC2P,0.9378
TOR1AIP2,0.9378
APAF1,0.9379
TMEM57,0.9379
TPM1,0.9379
LINC00159,0.9379
SLC30A8,0.9379
MAGEA12,0.9379
TGFB1I1,0.9379
ATXN3L,0.9379
GNA13,0.9379
RFESD,0.9379
BTN2A2,0.9379
LOC101927526,0.9379
NBPF10,0.9379
ZNF267,0.9379
LOC100506136,0.9379
DLL4,0.9379
LIMS1,0.9379
STX5,0.9379
CDC34,0.9379
C11orf63,0.9379
DNASE1L1,0.9379
MYH14,0.9379
AMY2A,0.9379
LNPEP,0.9379
NR2E3,0.9379
PDK1,0.9379
TTTY9B,0.9379
EFCAB2,0.9379
TMPRSS11B,0.9379
UPF2,0.9379
IQCD,0.9379
AGAP1,0.9379
ZSCAN5A,0.9379
PDE4C,0.9379
SKI,0.9379
LOC284648,0.9379
FBXO9,0.938
IL17RE,0.9382
FUT9,0.9384
ATF7IP,0.9384
TDGF1P3,0.9384
EQTN,0.9385
APTX,0.9385
CYP19A1,0.9385
TMEM8A,0.9385
NFIB,0.9385
CCDC116,0.9385
RIOK3,0.9385
KLHL2,0.9385
MRGPRX4,0.9385
SNX24,0.9385
SLC26A4,0.9385
ZBTB43,0.9385
RNF6,0.9385
PTRHD1,0.9385
PPIE,0.9385
COX6B2,0.9385
SPATA33,0.9385
LOC220729,0.9385
FLJ32742,0.9385
DPP6,0.9385
BACH2,0.9385
EAPP,0.9385
ZNF474,0.9385
STMND1,0.9385
EPS8,0.9385
PHLPP1,0.9385
FKBP4,0.9385
WBP1,0.9385
CCL24,0.9385
ADAMTS17,0.9385
ZNF436,0.9385
CDC42BPA,0.9385
EVI2B,0.9385
HNRNPC,0.9385
DIRC3,0.9385
SCYL2,0.9385
EXOSC1,0.9385
SALL4,0.9385
SEMA3B,0.9385
TRMT10C,0.9385
PTP4A3,0.9385
SERINC3,0.9385
GNAI1,0.9385
DND1,0.9385
HECW1-IT1,0.9385
RAB13,0.9385
GTF2B,0.9385
OR5P2,0.9385
OR4N2,0.9385
PIEZO2,0.9385
NT5C3A,0.9385
DEPDC5,0.9385
CCDC25,0.9385
WISP3,0.9385
TMEM184C,0.9385
CCDC53,0.9385
TRIM73,0.9385
CACNB2,0.9385
DNAAF5,0.9385
STAG3,0.9385
CLSPN,0.9385
GPR21,0.9385
FGA,0.9385
KIR2DL5A,0.9385
CYB5R2,0.9385
OGN,0.9385
IL10RB,0.9385
POGK,0.9385
SLC26A1,0.9385
COL6A2,0.9385
DEFB124,0.9385
ABL1,0.9385
OGFOD3,0.9385
AIFM2,0.9385
SH3PXD2B,0.9385
JPH2,0.9385
PHB,0.9385
NCKIPSD,0.9386
SF3B4,0.9386
FGF13,0.9388
GHSR,0.9389
ERLIN2,0.9390000000000001
CLUL1,0.9390000000000001
ALDH1L2,0.9390000000000001
RNF212,0.9390000000000001
MMP17,0.9390000000000001
TTTY21,0.9390000000000001
KIF3C,0.9390000000000001
TRMT2A,0.9390000000000001
DUSP2,0.9390000000000001
FKBP2,0.9390000000000001
FAM207A,0.9390000000000001
SRSF10,0.9390000000000001
SPATA2,0.9390000000000001
FZD7,0.9390000000000001
DCAF6,0.9390000000000001
COG6,0.9390000000000001
CD109,0.9391
TSGA10,0.9391
LENG8,0.9391
OAZ1,0.9391
CYP11A1,0.9391
NKIRAS2,0.9391
EEFSEC,0.9391
TSC22D4,0.9391
ZNF333,0.9393
NT5C3B,0.9393
TGM5,0.9393
NTRK3,0.9393
LINC00051,0.9394
TBX1,0.9394
OPRL1,0.9394
TMLHE,0.9394
TBC1D10B,0.9395
CAPSL,0.9395
P2RY8,0.9396
DTX2,0.9396
ZNF337,0.9396
UBD,0.9396
TNFRSF10B,0.9396
AKAP14,0.9396
APLN,0.9396
WDR19,0.9396
C1orf198,0.9396
LMAN2,0.9396
AP1S1,0.9396
STMN1,0.9397
HTR7,0.9397
ACVR2A,0.9397
MS4A5,0.9397
DEFA3,0.9397
KRT39,0.9397
OR2AK2,0.9397
RPL11,0.9397
ASTL,0.9397
LOC101927960,0.9397
IL33,0.9398
M6PR,0.9398
N4BP3,0.9398
KIF2B,0.9398
LRRC8C,0.9398
PLCD3,0.9398
MYO15A,0.9398
MAGEA1,0.9398
F8A3,0.9398
ACLY,0.9398
FAM47B,0.9398
LOC101927691,0.9398
NAMA,0.9399
C9orf106,0.9399
DEFB131,0.9399
FOXL2,0.94
CD36,0.94
SEPT1,0.94
PIGX,0.94
UQCC1,0.94
SCAMP5,0.94
POU6F2,0.94
CCR6,0.94
RSRC1,0.94
GDF11,0.94
NPIPB3,0.94
CYB5R3,0.94
TIPIN,0.94
HARS2,0.94
PRAMEF9,0.94
TVP23C,0.94
FLCN,0.94
NLRP14,0.94
SAA2,0.94
LCOR,0.94
PDLIM7,0.94
CALB1,0.94
ARSF,0.9401
MAPK9,0.9401
ZNF536,0.9401
TAB3,0.9401
TSPYL5,0.9401
BOLL,0.9401
UBQLN2,0.9401
ODF1,0.9401
PAX2,0.9401
PSMD6,0.9401
PTGDS,0.9401
SMCO3,0.9401
KAZALD1,0.9401
NDRG2,0.9401
FAM83A,0.9401
DDX4,0.9402
NQO2,0.9403
CAPN3,0.9404
TPST1,0.9405
SLC50A1,0.9405
DDX19A,0.9405
ONECUT2,0.9405
ASIC5,0.9405
VCX2,0.9405
LSM12,0.9405
FOXD4L1,0.9405
MLH1,0.9405
AJUBA,0.9405
CHRNA2,0.9405
NF2,0.9405
DBH,0.9405
GJC1,0.9405
DEF8,0.9405
CCDC30,0.9405
CPA2,0.9405
HYAL1,0.9406
LKAAEAR1,0.9406
ACKR4,0.9406
SLC6A9,0.9406
VLDLR,0.9406
SLITRK1,0.9406
CHMP3,0.9406
DEFB105A,0.9406
ZNF23,0.9406
OR7C1,0.9406
SOX1,0.9406
SLBP,0.9406
IFITM4P,0.9406
OR51F2,0.9406
MBD3L5,0.9406
INS,0.9406
USP42,0.9406
C8orf34,0.9406
DBI,0.9406
RABGEF1,0.9406
PHF11,0.9406
NFIC,0.9406
NR4A2,0.9406
NARS,0.9406
DAZAP1,0.9406
ZNF155,0.9406
TEX9,0.9406
GDPD2,0.9406
LOC154761,0.9406
PTGS2,0.9406
KPNA4,0.9406
DDX47,0.9406
MYBPC1,0.9406
SIPA1L1,0.9406
ZNF174,0.9406
FAM133B,0.9406
SLC17A4,0.9406
PTPRS,0.9406
LUC7L,0.9406
BASP1,0.9406
C10orf120,0.9406
COL22A1,0.9406
PMEL,0.9406
MFSD14A,0.9406
NUDT18,0.9406
CPED1,0.9406
IL17RC,0.9406
SYCP2L,0.9406
RAB5C,0.9406
NOL4,0.9406
NCBP2,0.9406
GP2,0.9406
YBEY,0.9406
OR4M2,0.9406
RTKN2,0.9406
PLPP3,0.9406
NHS,0.9406
DSG1,0.9406
AKAP14,0.9406
ZNF160,0.9406
CRK,0.9406
RGPD5,0.9406
IPO5,0.9407
PCBP3,0.9407
TRPM7,0.9407
GNB4,0.9407
SORBS3,0.9407
HPR,0.9407
SDHAF4,0.9407
EDRF1,0.9407
CNIH2,0.9407
ADGRA1,0.9407
MRPS35,0.9407
XYLT1,0.9408
SH2D3A,0.9408
RFNG,0.9408
MASP1,0.9408
ADGRF1,0.9408
KBTBD12,0.9408
SHCBP1,0.9408
CCL3L1,0.9408
CSTF1,0.9408
LOC101928135,0.9408
PCDHGA11,0.9408
SERPINI1,0.9408
SPATA6,0.9408
C7orf62,0.9408
OR4M2,0.9409
DNAH6,0.941
ZNF521,0.941
ACPT,0.941
UBL7,0.941
SDHAP1,0.9411
AFF1,0.9411
MACROD2-IT1,0.9411
SSX4B,0.9411
HACD3,0.9411
TARBP2,0.9411
PARTICL,0.9411
TMEM200B,0.9411
OPRM1,0.9411
FGF8,0.9411
ZNF106,0.9411
MREG,0.9411
LOC100506107,0.9411
C6orf222,0.9411
STRN4,0.9411
YIF1B,0.9411
FAM13A,0.9411
LOC105372762,0.9411
CT45A5,0.9412
CCS,0.9412
RARB,0.9412
PSMB8,0.9412
C14orf39,0.9413
TMEM200C,0.9414
DHRS4L2,0.9414
TIGIT,0.9414
LOC102467079,0.9414
FOXB2,0.9415
IL1F10,0.9415
ACVR1C,0.9415
GTF2F2,0.9416
N4BP2L1,0.9416
GFI1,0.9416
URGCP,0.9416
MEF2A,0.9416
NLRC3,0.9416
CASP6,0.9416
TMEM9,0.9416
CRCP,0.9417
HAO1,0.9417
CPA4,0.9417
USP48,0.9417
NSDHL,0.9417
DZIP3,0.9417
BTN2A1,0.9417
AP2A1,0.9417
MID1,0.9417
CEACAM6,0.9417
KMT2C,0.9417
ARVCF,0.9417
SELO,0.9417
LINC01182,0.9417
GAL3ST3,0.9417
PARP8,0.9417
HDHD2,0.9417
PKP3,0.9417
ZNF430,0.9417
SESN3,0.9417
SLC25A17,0.9417
TBC1D16,0.9417
ESRRG,0.9417
DBN1,0.9417
CDH23,0.9417
DLX4,0.9417
C15orf32,0.9417
CMTM1,0.9417
TMC1,0.9417
CWC27,0.9417
PF4,0.9417
BRF1,0.9417
ZBTB10,0.9417
CISD1,0.9417
ECEL1,0.9417
MLLT3,0.9417
LCN12,0.9417
CPS1,0.9417
CRISP3,0.9417
PLCG1,0.9417
LOC101929523,0.9418
HDAC7,0.9418
PRRX1,0.9418
SAMSN1-AS1,0.9418
TMPRSS7,0.9418
USP32,0.9418
MYT1L,0.9418
GKAP1,0.9418
VAPB,0.9418
SLC18A1,0.9418
CCL17,0.9418
AKR1D1,0.9418
CEP104,0.9418
LINC01509,0.9418
QTRT1,0.9418
NCAM1,0.9418
CA14,0.9418
G6PD,0.9418
C10orf53,0.9418
ZXDA,0.9418
LRP6,0.9418
GAD1,0.9418
TNRC6B,0.9418
LINC01304,0.9418
GRIN2B,0.9418
SUSD4,0.9418
F13A1,0.9418
SPARCL1,0.9418
LOC285857,0.9418
CCDC148,0.9418
DGKD,0.9418
PCBP4,0.9418
GTF2E2,0.9418
DHX38,0.9418
LOC105374008,0.9418
CASP4,0.9418
SGSM2,0.9418
PAPSS2,0.9418
CLTC,0.9418
MAGEB6,0.9418
MYO1H,0.9418
DMP1,0.9419
AGBL4-IT1,0.9419
PPM1B,0.9419
LAMB3,0.9419
GIT2,0.9419
TMEM231,0.9419
CRTC1,0.9420000000000001
COPS5,0.9420000000000001
TGFBR3L,0.9420000000000001
LOC105378967,0.9420000000000001
LRRN3,0.9420000000000001
CYP4F3,0.9420000000000001
EPX,0.9420000000000001
RWDD2B,0.9422
MYOM2,0.9422
IRS1,0.9422
CCT3,0.9422
TBX2,0.9422
ZHX2,0.9422
PRR16,0.9422
SUGP2,0.9422
COQ5,0.9422
MAP3K14,0.9422
WSCD1,0.9423
PRICKLE2,0.9423
PCDHA1,0.9423
TPSG1,0.9423
MAX,0.9423
VPS13A,0.9423
MICALL2,0.9423
PCM1,0.9423
SLC50A1,0.9424
FUT4,0.9424
LHX9,0.9424
DDX50,0.9424
DTWD1,0.9424
LYPD5,0.9424
SMARCD3,0.9424
DLX1,0.9424
ARMCX3,0.9424
FOXN4,0.9424
SPDYA,0.9424
HEATR5B,0.9424
PCDHB9,0.9424
GAB1,0.9424
EHHADH,0.9424
KCNQ2,0.9424
NDUFC1,0.9424
ZNF182,0.9424
TERT,0.9424
RPL39,0.9424
LOC100130268,0.9424
PIGV,0.9424
AKR7A2P1,0.9424
LOC101927166,0.9424
PIM2,0.9424
SGTB,0.9424
MBTD1,0.9424
ATP4B,0.9424
MFSD14A,0.9424
LOC286178,0.9424
KCNA2,0.9424
DDB1,0.9424
MAGI2,0.9424
GSDMA,0.9424
FOXN2,0.9424
MED19,0.9425
AHSA1,0.9425
F9,0.9425
SCRN3,0.9425
NAA10,0.9425
GGA2,0.9425
KCNA1,0.9425
C2orf82,0.9425
ARID1A,0.9425
SPATC1,0.9425
ZC2HC1A,0.9426
AGBL1,0.9426
B3GNT9,0.9426
CCL26,0.9426
SYF2,0.9426
RUNX3,0.9426
HCG4B,0.9426
PDZRN4,0.9426
HSPG2,0.9426
ATXN2L,0.9426
FOXR1,0.9426
SNHG8,0.9426
SNORD16,0.9426
STK40,0.9426
KLF7,0.9426
ST5,0.9427
OR51F2,0.9427
LDB3,0.9427
KRTAP22-2,0.9427
GIN1,0.9427
FANCL,0.9427
TGFB1,0.9429
ANKMY1,0.9429
KCNS3,0.9429
FN1,0.9429
PRSS55,0.9429
C11orf53,0.943
UMOD,0.943
IGLL1,0.943
NOTUM,0.943
CCDC106,0.943
RFX4,0.943
ORC5,0.9431
LOC389834,0.9431
SAMD5,0.9431
CRYBA4,0.9432
RASA3,0.9432
SSX7,0.9432
DKK4,0.9432
C1orf87,0.9432
WNT3,0.9432
IZUMO4,0.9432
SIRPB2,0.9432
WNT5B,0.9432
ETFA,0.9432
NELFA,0.9432
KRTAP4-11,0.9432
RPL29,0.9432
RRP12,0.9432
TCAIM,0.9432
TRAT1,0.9432
BORCS6,0.9432
TMTC4,0.9432
LOC286068,0.9432
DNMT3B,0.9432
CSF2RA,0.9432
NSUN7,0.9432
RBM46,0.9432
PPP3CB,0.9432
EIF3J,0.9432
CDKN2B,0.9432
RARA,0.9432
NBPF10,0.9433
SEPN1,0.9434
GJC3,0.9434
ZNF782,0.9434
CCDC81,0.9434
DGCR8,0.9434
MATK,0.9434
RNF208,0.9434
CEP85L,0.9434
HSD3B7,0.9434
ERCC3,0.9434
CDC42,0.9434
HARS,0.9434
PKD1,0.9434
C7orf34,0.9434
VCY,0.9434
MAGEB16,0.9434
GATAD2B,0.9434
SERF1A,0.9434
ABCC6,0.9434
OR8J3,0.9434
KNOP1,0.9434
TMEM173,0.9434
TUSC3,0.9434
TFAP2B,0.9434
RPS24,0.9434
NONO,0.9434
MRPS10,0.9435
LCE3C,0.9435
YTHDC1,0.9435
IQSEC2,0.9435
RNF121,0.9435
GALNT14,0.9436
SLURP1,0.9436
RANBP2,0.9436
FOXJ2,0.9436
MYOG,0.9436
IGSF1,0.9436
AMMECR1L,0.9436
LOC105371809,0.9436
TIA1,0.9436
ARHGEF7,0.9436
SOX21,0.9436
FIP1L1,0.9436
CD300C,0.9436
TRAPPC13,0.9436
BRCC3,0.9436
C16orf97,0.9436
TOP1MT,0.9436
BZW1,0.9436
HMGCLL1,0.9436
TP53BP2,0.9436
SP8,0.9436
ZNF417,0.9436
GCSH,0.9436
TSHR,0.9436
ZNF439,0.9437
PHYH,0.9437
FBN2,0.9437
ODF2,0.9437
DHX30,0.9437
TMEM104,0.9437
ATF4,0.9437
CLDN18,0.9437
OPA3,0.9437
STK36,0.9437
MARK4,0.9437
KAZN,0.9438
KLC2,0.9438
NHP2,0.9438
BVES,0.9438
SAP30L,0.9438
CYLC2,0.9438
SNX31,0.9438
EPPIN,0.9438
RAD51B,0.9438
EPB41,0.9438
TCAF2,0.9438
AGFG1,0.9439
OR5T1,0.9440000000000001
KCNQ2,0.9440000000000001
SP110,0.9440000000000001
LOC153577,0.9440000000000001
HIST1H2AE,0.9440000000000001
GCSAM,0.9440000000000001
CPEB1,0.9440000000000001
VASP,0.9440000000000001
FAM199X,0.9440000000000001
CLVS2,0.9440000000000001
RGS7BP,0.9440000000000001
TCERG1,0.9440000000000001
LGSN,0.9440000000000001
GH2,0.9440000000000001
GGT7,0.9440000000000001
HDAC9,0.9440000000000001
CIB4,0.9440000000000001
RPS29,0.9440000000000001
THAP1,0.9441
NCDN,0.9441
STAU1,0.9441
APLNR,0.9441
TSEN34,0.9441
SLC22A6,0.9441
PLEKHG6,0.9441
HRAT56,0.9441
MB,0.9441
VCAM1,0.9441
MRPL42,0.9441
CDC5L,0.9441
KLC1,0.9442
MLNR,0.9442
TMBIM6,0.9442
CCDC114,0.9443
SEPP1,0.9443
DNMT3L,0.9443
SEC24C,0.9443
GRIPAP1,0.9443
PYY,0.9443
LCE2B,0.9443
CLTA,0.9443
NAV2,0.9443
LOC100506790,0.9443
DEFB121,0.9443
MOB4,0.9443
PLEKHG5,0.9443
GUCY1A2,0.9443
IMPACT,0.9443
CKS2,0.9443
WDR11,0.9443
KCNJ16,0.9443
ATP6V1H,0.9443
LASP1,0.9443
TMED5,0.9443
TOP1,0.9443
NDUFS2,0.9443
EGFLAM,0.9443
TMCC1,0.9443
CDC42SE1,0.9443
ALPPL2,0.9443
RTFDC1,0.9443
C1orf27,0.9443
CDK2AP2,0.9443
SULT1C3,0.9443
KRTAP11-1,0.9443
TDP2,0.9443
ADPRM,0.9443
MAPKAPK5,0.9443
ODF2L,0.9443
PIBF1,0.9443
THOC2,0.9443
ANKFY1,0.9443
FGFR3,0.9443
CPXCR1,0.9443
IP6K3,0.9443
SF3A3,0.9443
CERKL,0.9443
SPINT2,0.9443
SOST,0.9443
PLCG2,0.9443
MAPKAPK2,0.9443
USP17L24,0.9443
RIMKLA,0.9443
CEACAM20,0.9443
THAP2,0.9443
TMC3,0.9443
GSTT2B,0.9443
ABCC9,0.9443
ELMO2,0.9443
NELFB,0.9443
KYAT3,0.9443
BLOC1S5,0.9443
KLK5,0.9443
LOC101929628,0.9443
PIWIL2,0.9443
ARID4B,0.9443
UGT1A5,0.9443
HERC1,0.9443
METTL18,0.9443
SH2B3,0.9443
KAT5,0.9443
SLC35F5,0.9443
KRT16P2,0.9443
LINC01615,0.9443
CDH19,0.9443
SLC35A5,0.9443
UFSP2,0.9443
BEND3,0.9443
MROH8,0.9443
CLEC18A,0.9443
ZBED3,0.9443
ACACA,0.9443
GABRB3,0.9443
AOC1,0.9443
AMPH,0.9443
GUCY1A2,0.9443
LINC01231,0.9443
SPEM1,0.9443
ACVR1C,0.9443
C2orf68,0.9443
THYN1,0.9443
COL21A1,0.9443
NRG1,0.9443
ENPP4,0.9443
LINC00557,0.9443
NUDT21,0.9443
VGLL4,0.9443
ZNF418,0.9443
FAT4,0.9443
PRICKLE3,0.9443
RSPO1,0.9443
SLC27A4,0.9443
MOB4,0.9443
NIPBL,0.9443
SLC36A4,0.9443
GCK,0.9443
ASPM,0.9443
C10orf53,0.9443
ESR2,0.9443
CCDC42,0.9443
ATP9A,0.9443
PLCG1,0.9443
HFE,0.9443
LINC01628,0.9443
LINC00163,0.9443
ICMT,0.9443
BMPER,0.9443
CCDC86,0.9443
ANK3,0.9443
TMEM230,0.9443
LDB3,0.9443
OR52K1,0.9443
FSCB,0.9443
SPC25,0.9443
MAGEA9B,0.9443
SART1,0.9443
COA6,0.9443
GNPAT,0.9443
PPM1A,0.9443
PRKAG2,0.9443
SLC10A6,0.9443
ACSL5,0.9443
RASSF1,0.9443
DCK,0.9443
ACAN,0.9443
DLGAP5,0.9443
NLRP3,0.9443
NOS2,0.9443
CAMK2B,0.9443
TMLHE,0.9443
LOC100133985,0.9443
HIST1H2BC,0.9443
COTL1,0.9443
